driver_id,order_id,start_price,ride_price,order_type_group,rating,fromlatitude,fromlongitude,tolatitude,tolongitude
8401982,7823210382,550.0,600.0,city,4.900000095367432,60.93299865722656,76.62164306640625,60.949581146240234,76.59416961669922
47515588,7813250401,550.0,580.0,city,4.920000076293945,60.931209564208984,76.547119140625,60.9351806640625,76.57987976074219
8364721,7801931684,550.0,600.0,city,5.0,60.941959381103516,76.55465698242188,60.933109283447266,76.59092712402344
47405920,7774958737,600.0,600.0,city,5.0,60.949668884277344,76.5942611694336,60.93262481689453,76.58992767333984
47279152,7772582692,600.0,650.0,city,5.0,60.94017028808594,76.5455551147461,60.933109283447266,76.59092712402344
302412091,7796207293,650.0,650.0,city,4.96999979019165,60.94877243041992,76.56670379638672,60.9537467956543,76.59479522705078
46639810,7802323374,550.0,580.0,city,4.96999979019165,60.947654724121094,76.5912857055664,60.93044662475586,76.60110473632812
92259576,7824413576,600.0,650.0,city,4.949999809265137,60.94384002685547,76.54692077636719,60.946468353271484,76.60785675048828
46639810,7804874259,640.0,670.0,city,4.96999979019165,60.88994216918945,76.6513900756836,60.936561584472656,76.57864379882812
47139680,7793389646,640.0,700.0,city,4.96999979019165,60.88996124267578,76.6513900756836,60.936561584472656,76.57864379882812
47139680,7793164011,550.0,600.0,city,4.96999979019165,60.88995361328125,76.65138244628906,60.892398834228516,76.66829681396484
302412091,7793370187,550.0,600.0,city,4.989999771118164,60.9286003112793,76.5942153930664,60.938133239746094,76.61502075195312
8307478,7810832831,600.0,600.0,city,5.0,60.9510612487793,76.6009521484375,60.926170349121094,76.58257293701172
46639810,7823113145,530.0,560.0,city,4.980000019073486,60.9410400390625,76.62167358398438,60.927391052246094,76.62429809570312
46903650,7791587029,600.0,600.0,city,4.880000114440918,60.94717025756836,76.600341796875,60.93482971191406,76.58381652832031
47279152,7786630771,550.0,600.0,city,4.900000095367432,60.936553955078125,76.63582611083984,60.935184478759766,76.60828399658203
8412341,7799886209,650.0,650.0,city,4.900000095367432,60.97117614746094,76.54154968261719,60.9365119934082,76.63587188720703
